date,open,high,low,close,volume,dividend,split
2016-10-31,18176.59961,18193.67969,18130.58008,18142.41992,110080000,0,0
2016-11-01,18158.24023,18177.00977,0,18037.09961,101280000,0,0
2016-11-02,0,0,0,0,0,0,0
2016-11-03,17978.75,18006.96094,17904.07031,17930.66992,77860000,0,0
2016-11-04,17928.34961,17986.75977,17883.56055,17888.2793,97760000,0,0
2016-11-07,17994.64063,18263.30078,17994.64063,18259.59961,93450000,0,0
2016-11-08,18251.38086,18400.5,18200.75,18332.74023,79820000,0,0
2016-11-09,18317.25977,18650.06055,18252.55078,18589.68945,173110000,0,0
2016-11-10,18603.14063,18873.66016,18603.14063,0,164390000,0,0
2016-11-11,18781.65039,18855.7793,18736.96094,18847.66016,107300000,0,0
2016-11-14,18876.76953,18934.05078,18815.75,18868.68945,112250000,0,0
2016-11-15,18858.21094,18925.25977,0,18923.06055,100660000,0,0
2016-11-16,18909.84961,18909.84961,18825.89063,18868.14063,87320000,0,0
2016-11-17,18866.2207,18904.0293,18845.26953,18903.82031,89940000,0,0
2016-11-18,18905.33008,18915.74023,0,18867.92969,109880000,0,0
2016-11-21,18898.67969,18960.75977,18883.09961,18956.68945,80520000,0,0
2016-11-22,18970.39063,19043.90039,18962.82031,19023.86914,85310000,0,0
2016-11-23,19015.51953,19083.75977,19000.38086,19083.17969,77880000,0,0
2016-11-25,19093.7207,19152.14063,19093.7207,19152.14063,45890000,0,0
2016-11-28,19122.14063,19138.7207,19072.25,19097.90039,88460000,0,0
2016-11-29,19064.07031,19144.40039,19062.2207,19121.59961,81510000,0,0
2016-11-30,19135.64063,19225.28906,19123.38086,19123.58008,164570000,0,0
2016-12-01,19149.19922,19214.30078,19138.78906,19191.92969,108800000,0,0
2016-12-02,19161.25,19196.14063,19141.17969,19170.41992,84920000,0,0
2016-12-05,19244.34961,19274.84961,19186.73047,19216.24023,317800000,0,0
2016-12-06,19219.91016,19255.89063,19184.74023,19251.7793,284960000,0,0
2016-12-07,19241.99023,19558.41992,19229.83008,19549.61914,385200000,0,0
2016-12-08,19559.93945,19664.9707,19527.83008,19614.81055,324570000,0,0
2016-12-09,19631.34961,19757.74023,0,19756.84961,334470000,0,0
2016-12-12,19770.19922,19824.58984,19747.74023,19796.42969,333660000,0,0
2016-12-13,19852.21094,19953.75,19846.44922,19911.21094,388420000,0,0
2016-12-14,19876.13086,19966.42969,19748.66992,19792.5293,408430000,0,0
2016-12-15,19811.5,19951.28906,19811.5,19852.24023,357350000,0,0
2016-12-16,19909.00977,19923.16992,19821,19843.41016,573470000,0,0
2016-12-19,19836.66016,19917.7793,19832.94922,19883.06055,302310000,0,0
2016-12-20,19920.58984,19987.63086,19920.41992,19974.61914,284080000,0,0
2016-12-21,0,0,0,0,0,0,0
2016-12-22,19922.67969,19933.83008,19882.18945,19918.88086,258290000,0,0
2016-12-23,19908.60938,19934.15039,19899.06055,19933.81055,158260000,0,0
2016-12-27,19943.46094,19980.24023,19939.80078,19945.03906,158540000,0,0
2016-12-28,19964.31055,19981.10938,19827.31055,19833.67969,188350000,0,0
2016-12-29,19835.46094,19878.43945,19788.93945,19819.7793,172040000,0,0
2016-12-30,19833.16992,19852.55078,19718.66992,19762.59961,271910000,0,0
2017-01-03,19872.85938,19938.5293,0,19881.75977,339180000,0,0
2017-01-04,0,0,0,0,0,0,0
2017-01-05,19924.56055,19948.59961,19811.11914,0,269920000,0,0
2017-01-06,19906.96094,19999.63086,19834.08008,19963.80078,277700000,0,0
2017-01-09,19931.41016,19943.7793,19887.38086,19887.38086,287510000,0,0
2017-01-10,19876.34961,19957.11914,19836.0293,19855.5293,299410000,0,0
2017-01-11,19887.38086,19973.41992,19833.16016,19954.2793,336150000,0,0
2017-01-12,19926.21094,19929.28906,19770.4707,19891,306290000,0,0
2017-01-13,19912.53906,19952.0293,19849.38086,19885.73047,263780000,0,0
2017-01-17,19848.82031,19882.99023,19775.34961,19826.76953,341900000,0,0
2017-01-18,19822.73047,19828.19922,19739,19804.7207,279760000,0,0
2017-01-19,19813.55078,19824.14063,19677.93945,19732.40039,301750000,0,0
2017-01-20,19795.06055,19843.93945,19759.14063,19827.25,435260000,0,0
2017-01-23,19794.78906,19833.98047,19732.35938,19799.84961,326690000,0,0
2017-01-24,19794.67969,19949.24023,19786.71094,19912.71094,374460000,0,0
2017-01-25,19994.48047,20082,19994.48047,20068.50977,372240000,0,0
2017-01-26,20076.25,20125.58008,20067.5293,20100.91016,356730000,0,0
2017-01-27,20103.35938,20115.9707,20072.64063,20093.7793,343130000,0,0
2017-01-30,0,0,0,0,0,0,0
2017-01-31,19913.16016,19918.16992,19784.76953,19864.08984,373750000,0,0
2017-02-01,19923.81055,19967.73047,19845.99023,19890.93945,426670000,0,0
2017-02-02,19858.33984,19922.75,19831.08984,19884.91016,347220000,0,0
2017-02-03,19964.21094,20081.48047,19964.21094,20071.46094,344220000,0,0
2017-02-06,20025.60938,20094.94922,20002.81055,20052.41992,281720000,0,0
2017-02-07,20107.61914,20155.34961,20068.67969,20090.28906,279670000,0,0
2017-02-08,20049.28906,20068.2793,20015.33008,20054.33984,280410000,0,0
2017-02-09,20061.73047,20206.35938,20061.73047,20172.40039,325310000,0,0
2017-02-10,20211.23047,20298.21094,20204.75977,20269.36914,312230000,0,0
2017-02-13,20338.53906,20441.48047,20322.94922,20412.16016,314620000,0,0
2017-02-14,20374.2207,20504.41016,20374.01953,0,356580000,0,0
2017-02-15,20504.26953,20620.44922,20496.0293,20611.85938,384380000,0,0
2017-02-16,20627.31055,20639.86914,20556.83008,20619.76953,354120000,0,0
2017-02-17,20564.13086,20624.05078,20532.60938,20624.05078,340620000,0,0
2017-02-21,20663.42969,20757.64063,20663.36914,20743,336880000,0,0
2017-02-22,20715.41016,20781.58984,20692.39063,20775.59961,310530000,0,0
2017-02-23,20817.21094,20840.69922,20746.41016,20810.32031,302110000,0,0
2017-02-24,20751.91016,20821.75977,20733.94922,20821.75977,292540000,0,0
2017-02-27,20808.71094,20851.33008,20774.75977,20837.43945,256540000,0,0
2017-02-28,20833.88086,20841.24023,20781.21094,20812.24023,339210000,0,0
2017-03-01,20957.28906,21169.10938,20957.28906,21115.55078,392820000,0,0
2017-03-02,21128.91016,21129.19922,20996.60938,21002.9707,319910000,0,0
2017-03-03,21008.75,21039.96094,20953.85938,21005.71094,254420000,0,0
2017-03-06,20955.71094,20986.42969,20912.10938,20954.33984,266620000,0,0
2017-03-07,20934.89063,20970.53906,20901.25977,20924.75977,274630000,0,0
2017-03-08,20940.43945,20951.43945,20835.58008,20855.73047,296780000,0,0
2017-03-09,20864.32031,20900.57031,20777.16016,20858.18945,275960000,0,0
2017-03-10,20919.00977,20940.28906,20827.66016,0,315430000,0,0
2017-03-13,20899.2793,20926.06055,20845.71094,20881.48047,289260000,0,0
2017-03-14,0,0,0,0,0,0,0
2017-03-15,20874.7793,20977.4707,20859.59961,20950.09961,306590000,0,0
2017-03-16,20969.26953,21000.10938,20893.5,20934.55078,264360000,0,0
2017-03-17,20965.36914,20980.50977,20911.07031,20914.61914,535280000,0,0
2017-03-20,20916.26953,20955.44922,20885.69922,20905.85938,253610000,0,0
2017-03-21,20956.33008,20970.03906,20653.25977,20668.00977,369320000,0,0
2017-03-22,20640.41992,20686.21094,20578.94922,20661.30078,325090000,0,0
2017-03-23,20645.07031,20757.89063,20618.61914,20656.58008,280050000,0,0
2017-03-24,20674.44922,20718.33008,20529.66992,20596.7207,292980000,0,0
2017-03-27,0,0,0,0,0,0,0
2017-03-28,20542.14063,20735.60938,20520.09961,0,299670000,0,0
2017-03-29,20675.75,20684.73047,20625.0293,20659.32031,238320000,0,0
2017-03-30,20662.78906,20753.7793,20643.59961,20728.49023,270900000,0,0
2017-03-31,20700.33984,20722.58984,20660.67969,20663.2207,303770000,0,0
2017-04-03,20665.16992,20692.33984,20517.82031,20650.21094,285670000,0,0
2017-04-04,20634.93945,20701.28906,20605.30078,20689.24023,237390000,0,0
2017-04-05,20745.06055,20887.5,20639.55078,20648.15039,284980000,0,0
2017-04-06,20653.76953,20746.46094,20612.16992,20662.94922,251720000,0,0
2017-04-07,20647.81055,20726.07031,20606.94922,20656.09961,219730000,0,0
2017-04-10,20668.2207,20750.33008,20614.85938,20658.01953,230480000,0,0
2017-04-11,20644.32031,20660.0293,20512.56055,20651.30078,255120000,0,0
2017-04-12,20637.94922,20642.53906,0,20591.85938,267670000,0,0
2017-04-13,20561.68945,20612.26953,20453.25,20453.25,235810000,0,0
2017-04-17,20484.75,20644.41016,20484.75,20636.91992,229240000,0,0
2017-04-18,20561.39063,20600.11914,20462.2793,20523.2793,263180000,0,0
2017-04-19,20503.51953,20546.68945,20379.55078,20404.49023,294790000,0,0
2017-04-20,20406.67969,20629.7793,20406.67969,20578.71094,312440000,0,0
2017-04-21,20578.09961,20601.40039,20505.33008,20547.75977,369600000,0,0
2017-04-24,20723.58984,20792.19922,20723.58984,20763.89063,342400000,0,0
2017-04-25,20915.50977,21026.9707,20909.38086,20996.11914,348180000,0,0
2017-04-26,21009.94922,21070.90039,20972.26953,20975.08984,328550000,0,0
2017-04-27,20991.11914,21005.80078,20935.80078,20981.33008,305690000,0,0
2017-04-28,20987.39063,20987.75977,20926.75,20940.50977,329990000,0,0
2017-05-01,20962.73047,20976.61914,20898.38086,20913.46094,288160000,0,0
2017-05-02,20941.18945,20960.91992,20904.06055,20949.89063,338810000,0,0
2017-05-03,20915,20972.74023,20874.17969,20957.90039,310920000,0,0
2017-05-04,20987.83008,20990.78906,20847.94922,20951.4707,274720000,0,0
2017-05-05,20929.03906,21006.93945,20905,21006.93945,260960000,0,0
2017-05-08,20991.25977,21017.89063,0,21012.2793,276150000,0,0
2017-05-09,21022.2793,21046.84961,20938.03906,20975.7793,273000000,0,0
2017-05-10,20958.49023,20976.2793,20884.15039,20943.10938,283340000,0,0
2017-05-11,20925.7207,20933.35938,20798.90039,20919.41992,287680000,0,0
2017-05-12,20893.18945,20916.09961,20869.74023,20896.60938,288500000,0,0
2017-05-15,20923.63086,21000.83008,20923.63086,20981.93945,313170000,0,0
2017-05-16,20984.48047,21033.5293,20932.88086,20979.75,311580000,0,0
2017-05-17,0,0,0,0,0,0,0
2017-05-18,20579.65039,20759.19922,20553.44922,20663.01953,422590000,0,0
2017-05-19,20698.2793,20857.13086,20687.93945,20804.83984,365180000,0,0
2017-05-22,20867.76953,20914.25977,20860.16016,20894.83008,276120000,0,0
2017-05-23,20908.66992,20961.14063,20896.2207,20937.91016,244950000,0,0
2017-05-24,20949.21094,21022.82031,20933.58008,21012.41992,283180000,0,0
2017-05-25,21062.96094,21112.32031,21051.41016,21082.94922,268970000,0,0
2017-05-26,21070.15039,21092.82031,21050.49023,21080.2793,208000000,0,0
2017-05-30,21045.49023,21063.61914,21009.59961,21029.4707,242810000,0,0
2017-05-31,21048.46094,21051.69922,20942.57031,21008.65039,371580000,0,0
2017-06-01,21030.55078,21144.17969,20994.2207,21144.17969,276730000,0,0
2017-06-02,21142.08984,21225.03906,21129.56055,21206.28906,329700000,0,0
2017-06-05,21195.0293,21224.41016,21168.68945,21184.03906,269790000,0,0
2017-06-06,21145.48047,21180.4707,21118.46094,21136.23047,283550000,0,0
2017-06-07,21171.57031,21189.83984,21113.31055,0,273400000,0,0
2017-06-08,21169.75977,21265.68945,21138.16016,0,330330000,0,0
2017-06-09,21208.96094,21305.34961,0,21271.9707,397200000,0,0
2017-06-12,21259.94922,21277.08008,21186.15039,21235.66992,528080000,0,0
2017-06-13,21256.83008,21332.76953,21256.83008,21328.4707,323510000,0,0
2017-06-14,21342.71094,21391.9707,21294.08984,21374.56055,295090000,0,0
2017-06-15,21291.68945,21367.2793,21261.86914,21359.90039,317200000,0,0
2017-06-16,21335.92969,21384.41992,21308.00977,21384.2793,603260000,0,0
2017-06-19,21444.75,21528.99023,21436.08008,21528.99023,289400000,0,0
2017-06-20,21521.25,21535.0293,21464.24023,21467.14063,310200000,0,0
2017-06-21,21466.39063,21492.61914,21390,21410.0293,292500000,0,0
2017-06-22,21407.98047,21456.4707,21394.81055,21397.28906,270680000,0,0
2017-06-23,21380.91992,21421.78906,21333.89063,21394.75977,368400000,0,0
2017-06-26,21434.67969,21506.21094,21381.25,21409.55078,241880000,0,0
2017-06-27,21411.18945,21440.59961,21310.66016,21310.66016,292170000,0,0
2017-06-28,21372.35938,21478.75,21372.35938,21454.60938,271510000,0,0
2017-06-29,21487.38086,21487.38086,21197.08008,21287.0293,336750000,0,0
2017-06-30,21348.59961,21426.11914,21325.08008,21349.63086,313260000,0,0
2017-07-03,21392.30078,21562.75,21391.71094,21479.26953,186810000,0,0
2017-07-05,21492.83008,21505.35938,21404.75977,21478.16992,273690000,0,0
2017-07-06,21423.92969,21433.09961,21305.38086,21320.03906,320450000,0,0
2017-07-07,21354.66016,21425.82031,21350.7207,21414.33984,242240000,0,0
2017-07-10,21381.23047,21446.39063,21371.10938,21408.51953,270340000,0,0
2017-07-11,21410.16992,21441.61914,21279.30078,21409.07031,247570000,0,0
2017-07-12,21467.92969,21580.78906,21467.92969,21532.14063,267870000,0,0
2017-07-13,21537.18945,21568.7207,0,21553.08984,232270000,0,0
2017-07-14,21532.76953,21681.5293,21521.7207,21637.74023,235590000,0,0
2017-07-17,21633.9707,21661.81055,21617.66016,21629.7207,244780000,0,0
2017-07-18,21589.93945,21589.93945,21471.14063,21574.73047,251110000,0,0
2017-07-19,21569.25,21640.75,21565.83984,21640.75,253040000,0,0
2017-07-20,21641.53906,21661.91016,21576.96094,0,313950000,0,0
2017-07-21,21591.7207,21592.60938,21503.7793,21580.07031,362830000,0,0
2017-07-24,21577.7793,21577.7793,21496.13086,21513.16992,284080000,0,0
2017-07-25,21638.56055,21670.61914,21577.36914,21613.42969,304300000,0,0
2017-07-26,21690.38086,21742.69922,21683.28906,21711.00977,278240000,0,0
2017-07-27,21717.41992,21798.4707,21687.84961,21796.55078,407320000,0,0
2017-07-28,21787.50977,21841.17969,21756.11914,21830.31055,285630000,0,0
2017-07-31,21863.39063,21929.80078,21861.71094,0,307610000,0,0
2017-08-01,21961.41992,21990.96094,21940.81055,21963.91992,328410000,0,0
2017-08-02,22004.35938,22036.09961,21967.46094,22016.24023,336820000,0,0
2017-08-03,22007.58008,22044.84961,21991.32031,22026.09961,278730000,0,0
2017-08-04,22058.39063,22092.81055,22024.64063,22092.81055,253640000,0,0
2017-08-07,22100.19922,22121.15039,22081.9707,22118.41992,213010000,0,0
2017-08-08,22095.14063,22179.10938,22057.28906,22085.33984,262000000,0,0
2017-08-09,22022.33984,22057.18945,21996.68945,0,277800000,0,0
2017-08-10,21988.19922,21988.19922,21843.93945,21844.00977,303310000,0,0
2017-08-11,21883.32031,21911.08984,21842.74023,21858.32031,237790000,0,0
2017-08-14,21945.64063,22019.23047,21945.64063,21993.71094,235030000,0,0
2017-08-15,22029.91016,22038.91992,21971.48047,21998.99023,269070000,0,0
2017-08-16,22031.92969,22085.71094,22002.4707,22024.86914,264920000,0,0
2017-08-17,21984.74023,21984.74023,21750.32031,21750.73047,311030000,0,0
2017-08-18,21724.88086,21793.34961,21641.63086,21674.50977,309070000,0,0
2017-08-21,21671.35938,21718.74023,21600.33984,21703.75,277880000,0,0
2017-08-22,21739.7793,21912.83008,21738.13086,21899.89063,244980000,0,0
2017-08-23,21850.26953,21866.66016,21808.39063,21812.08984,234810000,0,0
2017-08-24,21839.90039,21870.10938,21765.82031,21783.40039,228480000,0,0
2017-08-25,21819.08008,21906.85938,21812.81055,21813.66992,217570000,0,0
2017-08-28,0,0,0,0,0,0,0
2017-08-29,21718,21879.2207,21673.58008,21865.36914,227340000,0,0
2017-08-30,21859.75977,21914.25977,21839.4707,21892.42969,242840000,0,0
2017-08-31,21936.00977,21985.75977,21910.5,21948.09961,376790000,0,0
2017-09-01,21981.76953,22038.9707,21974.91016,21987.56055,256240000,0,0
2017-09-05,21912.36914,21921.08984,21709.63086,21753.31055,332840000,0,0
2017-09-06,21815.75977,21849.24023,21794.07031,21807.64063,318760000,0,0
2017-09-07,21820.38086,21850.00977,21745.71094,21784.7793,333810000,0,0
2017-09-08,21764.42969,21846.63086,21731.11914,21797.78906,289400000,0,0
2017-09-11,21927.78906,22067.09961,21927.78906,22057.36914,312770000,0,0
2017-09-12,22090.56055,22134.57031,22087.08984,22118.85938,364580000,0,0
2017-09-13,22103.4707,22158.17969,22095.78906,22158.17969,291890000,0,0
2017-09-14,22144.96094,22216.43945,22135.25977,22203.48047,297780000,0,0
2017-09-15,22252.43945,22275.01953,0,22268.33984,527540000,0,0
2017-09-18,22297.91992,22355.61914,22283.34961,22331.34961,302740000,0,0
2017-09-19,22349.69922,22386.00977,22340.71094,22370.80078,295570000,0,0
2017-09-20,22351.38086,22413.25977,22314.67969,22412.58984,334560000,0,0
2017-09-21,22414.01953,22419.50977,22356.55078,22359.23047,287390000,0,0
2017-09-22,22334.07031,22364.31055,22299.58008,22349.58984,297140000,0,0
2017-09-25,22320.4707,22359.88086,22219.10938,22296.08984,332430000,0,0
2017-09-26,22322.0293,22369.34961,22279.51953,22284.32031,285990000,0,0
2017-09-27,22330.92969,22371.09961,22254.92969,22340.71094,342900000,0,0
2017-09-28,22306.83008,22394.74023,22288.9707,22381.19922,263010000,0,0
2017-09-29,22358.4707,22405.63086,22332.96094,22405.08984,274790000,0,0
2017-10-02,22423.4707,22559.38086,22416,22557.59961,268530000,0,0
2017-10-03,22564.44922,22646.32031,22562.90039,22641.66992,238830000,0,0
2017-10-04,22645.66992,22685.93945,22632.80078,22661.64063,235730000,0,0
2017-10-05,22669.08008,22777.03906,22655.14063,22775.39063,246400000,0,0
2017-10-06,22762.0293,22773.66992,22730.84961,22773.66992,221450000,0,0
2017-10-09,22779.73047,22803.36914,22739.38086,22761.07031,310770000,0,0
2017-10-10,22784.75977,22850.50977,22770.99023,22830.67969,319270000,0,0
2017-10-11,22827.65039,22872.89063,0,22872.89063,316000000,0,0
2017-10-12,22854.84961,22884.82031,0,22841.00977,291790000,0,0
2017-10-13,22876.42969,22905.33008,22855.92969,22871.7207,259560000,0,0
2017-10-16,0,0,0,0,0,0,0
2017-10-17,22952.41016,23002.19922,22948.23047,22997.43945,273090000,0,0
2017-10-18,23087.13086,23172.92969,23086.75,23157.59961,271870000,0,0
2017-10-19,23107.4707,23167.24023,23052.66992,23163.03906,350400000,0,0
2017-10-20,23205.17969,23328.83984,23201.7793,23328.63086,474380000,0,0
2017-10-23,23348.94922,23368.36914,23273.96094,23273.96094,456830000,0,0
2017-10-24,23346.7793,23485.25,23343.23047,23441.75977,406850000,0,0
2017-10-25,23431.08984,23451.50977,23251.10938,23329.46094,399560000,0,0
2017-10-26,23380.89063,23459.83984,23380.89063,23400.85938,370600000,0,0
2017-10-27,23419.16016,23449.40039,23353.16016,23434.18945,518870000,0,0
2017-10-30,23405.75,23428.75,23327.86914,23348.74023,436900000,0,0
2017-10-31,23369.2207,23406.34961,23334.39063,23377.24023,388050000,0,0
2017-11-01,23442.90039,23517.71094,23388.91016,23435.00977,361260000,0,0
2017-11-02,23463.24023,23531.38086,23350.98047,23516.25977,348040000,0,0
2017-11-03,23549.58984,23557.06055,23481.57031,23539.18945,312250000,0,0
2017-11-06,23533.96094,23574.85938,23520.75,23548.41992,325190000,0,0
2017-11-07,23574.0293,23602.11914,23484.18945,23557.23047,285080000,0,0
2017-11-08,23542.59961,23575,23510.56055,23563.35938,264670000,0,0
2017-11-09,23492.08984,23516.74023,23310.01953,23461.93945,305440000,0,0
2017-11-10,23432.71094,23452.19922,23392.96094,23422.21094,351280000,0,0
2017-11-13,23367.4707,23461.67969,23343.33984,23439.69922,491260000,0,0
2017-11-14,23388.40039,23414.08008,23271.57031,23409.4707,561330000,0,0
2017-11-15,23334.58984,23344.99023,23242.75,23271.2793,404300000,0,0
2017-11-16,23365.33984,23492.18945,23365.33984,23458.35938,402020000,0,0
2017-11-17,23433.76953,23433.76953,23356.00977,23358.24023,386000000,0,0
2017-11-20,23370.71094,23456.88086,23360.58008,23430.33008,315330000,0,0
2017-11-21,23500.15039,23617.80078,23500.15039,23590.83008,329650000,0,0
2017-11-22,23597.24023,23605.76953,23507.60938,23526.17969,268760000,0,0
2017-11-24,23552.75,23599.17969,23551.58984,23557.99023,118610000,0,0
2017-11-27,23552.85938,23638.91992,23545.01953,23580.7793,296320000,0,0
2017-11-28,23625.18945,23849.60938,23617.10938,23836.71094,319240000,0,0
2017-11-29,23883.25977,23959.75977,23872.58984,23940.67969,401410000,0,0
2017-11-30,24013.80078,24327.82031,24013.80078,24272.34961,488200000,0,0
2017-12-01,24305.40039,24322.06055,23921.90039,24231.58984,417910000,0,0
2017-12-04,24424.10938,24534.03906,24288.18945,24290.05078,424250000,0,0
2017-12-05,24335.00977,24349.74023,24155.2793,24180.64063,371190000,0,0
2017-12-06,24171.90039,24229.34961,24134.49023,24140.91016,312720000,0,0
2017-12-07,24116.59961,24262.88086,24101.24023,0,319060000,0,0
2017-12-08,24263.25977,24330.11914,24225.5,24329.16016,293590000,0,0
2017-12-11,24338.10938,24389.7207,24314.74023,24386.0293,300580000,0,0
2017-12-12,24452.96094,24552.9707,24443.83008,24504.80078,342220000,0,0
2017-12-13,24525.18945,24666.01953,24518.30078,24585.42969,325280000,0,0
2017-12-14,24631.00977,24672.48047,24508.66016,24508.66016,314780000,0,0
2017-12-15,24585.71094,24688.61914,24584.43945,24651.74023,635740000,0,0
2017-12-18,24739.56055,24876.07031,24739.56055,24792.19922,354880000,0,0
2017-12-19,0,0,0,0,0,0,0
2017-12-20,24838.08984,24852.43945,24697.10938,24726.65039,341790000,0,0
2017-12-21,24778.25977,24850.91016,24766.26953,24782.28906,339530000,0,0
2017-12-22,24764.03906,24784.15039,24717.50977,24754.06055,255140000,0,0
2017-12-26,24715.83984,24778.13086,0,24746.21094,208290000,0,0
2017-12-27,24766.51953,24789.51953,24731.67969,24774.30078,225890000,0,0
2017-12-28,24807.21094,24839.23047,24797.13086,24837.50977,200960000,0,0
2017-12-29,24849.63086,24871.66016,24719.2207,24719.2207,270760000,0,0
2018-01-02,0,0,0,0,0,0,0
2018-01-03,24850.44922,24941.91992,24825.55078,24922.67969,456790000,0,0
2018-01-04,24964.85938,25105.96094,24963.26953,25075.13086,403280000,0,0
2018-01-05,0,0,0,0,0,0,0
2018-01-08,25308.40039,25311.99023,25235.41016,25283,341390000,0,0
2018-01-09,25312.05078,25439.7793,25308.41016,25385.80078,333490000,0,0
2018-01-10,25348.13086,25404.91992,0,25369.13086,341470000,0,0
2018-01-11,25398.59961,25575.41992,25396.18945,25574.73047,346830000,0,0
2018-01-12,25638.39063,25810.42969,25633.08008,25803.18945,376390000,0,0
2018-01-16,25987.61914,26086.11914,25702.99023,25792.85938,606520000,0,0
2018-01-17,25910.7793,26130.44922,25865.01953,26115.65039,522720000,0,0
2018-01-18,26149.55078,26153.41992,25947.32031,26017.81055,492780000,0,0
2018-01-19,25987.34961,26071.7207,25942.83008,26071.7207,585000000,0,0
2018-01-22,26025.32031,26215.23047,25974.65039,0,431200000,0,0
2018-01-23,26214.86914,26246.18945,26143.90039,26210.81055,433490000,0,0
2018-01-24,26282.07031,26392.80078,26106.93945,26252.11914,518790000,0,0
2018-01-25,26313.06055,26458.25,26259.7207,26392.78906,401390000,0,0
2018-01-26,26466.74023,26616.71094,26425.34961,26616.71094,477780000,0,0
2018-01-29,26584.2793,26608.90039,26435.33984,26439.48047,421000000,0,0
2018-01-30,26198.44922,26256.99023,26028.41992,26076.89063,448330000,0,0
2018-01-31,26268.16992,26338.0293,26050.98047,26149.39063,479130000,0,0
2018-02-01,26083.03906,26306.69922,26014.43945,26186.71094,410620000,0,0
2018-02-02,26061.78906,26061.78906,25490.66016,25520.96094,522880000,0,0
2018-02-05,25337.86914,25520.5293,23923.88086,24345.75,714450000,0,0
2018-02-06,24085.16992,24946.23047,23778.74023,24912.76953,823940000,0,0
2018-02-07,24892.86914,25293.96094,24785.43945,24893.34961,504620000,0,0
2018-02-08,24902.30078,24903.67969,23849.23047,23860.46094,657500000,0,0
2018-02-09,23992.66992,24382.14063,23360.28906,24190.90039,735030000,0,0
2018-02-12,24337.75977,24765.16016,24290.48047,24601.26953,496610000,0,0
2018-02-13,24540.33008,24705.7207,24421.0293,24640.44922,374410000,0,0
2018-02-14,24535.82031,24925.94922,24490.35938,24893.49023,431160000,0,0
2018-02-15,25047.82031,25203.94922,24809.41992,25200.36914,416780000,0,0
2018-02-16,25165.93945,25432.41992,25149.25977,25219.38086,406730000,0,0
2018-02-20,25124.91016,25179.00977,24884.18945,24964.75,421510000,0,0
2018-02-21,24988.06055,25267.99023,24792.99023,24797.7793,456070000,0,0
2018-02-22,24855.41016,25156.7207,24854.83008,24962.48047,378900000,0,0
2018-02-23,25050.50977,25313.91016,25028.73047,25309.99023,335420000,0,0
2018-02-26,25403.34961,25732.80078,25398.56055,25709.26953,473360000,0,0
2018-02-27,25735.7793,25800.34961,25407.83008,25410.0293,438390000,0,0
2018-02-28,25485.15039,25576.15039,25022.41992,25029.19922,451870000,0,0
2018-03-01,25024.03906,25185.34961,24442.56055,24608.98047,506280000,0,0
2018-03-02,24394.91016,24592.46094,24217.75977,24538.06055,437130000,0,0
2018-03-05,24471.31055,24961,24387.15039,24874.75977,383910000,0,0
2018-03-06,24965.89063,24995.24023,24708.41016,24884.11914,331770000,0,0
2018-03-07,24758.15039,24849.67969,24535.11914,24801.35938,394070000,0,0
2018-03-08,24853.41016,24950.49023,24703.05078,24895.21094,327300000,0,0
2018-03-09,25004.89063,25336.33008,25004.89063,25335.74023,371570000,0,0
2018-03-12,25372.43945,25449.15039,25152.01953,25178.60938,362580000,0,0
2018-03-13,25257.75,25376.40039,24947.5,25007.0293,447880000,0,0
2018-03-14,25086.9707,25130.11914,24668.83008,24758.11914,356830000,0,0
2018-03-15,24837.28906,25053.86914,24753.28906,24873.66016,316310000,0,0
2018-03-16,24877.33984,25031,24857.08984,24946.50977,654240000,0,0
2018-03-19,24893.68945,24893.68945,24453.14063,24610.91016,377990000,0,0
2018-03-20,24650.64063,24803.60938,24650.64063,24727.26953,342510000,0,0
2018-03-21,24723.49023,24977.65039,24655.40039,24682.31055,343230000,0,0
2018-03-22,24526.00977,24526.00977,23938.74023,23957.89063,439280000,0,0
2018-03-23,23995.17969,24108.4707,23509.06055,23533.19922,482550000,0,0
2018-03-26,23825.74023,24232.30078,23741.2207,24202.59961,479540000,0,0
2018-03-27,24276.61914,24446.2207,23708.73047,23857.71094,524480000,0,0
2018-03-28,23883.08008,24092.4707,23728.66992,23848.41992,530040000,0,0
2018-03-29,23949.17969,24314.30078,23928.13086,24103.10938,463550000,0,0
2018-04-02,24076.59961,24123.80078,23344.51953,23644.18945,509820000,0,0
2018-04-03,0,0,0,0,0,0,0
2018-04-04,23654.15039,24308.96094,23523.16016,24264.30078,388540000,0,0
2018-04-05,24313.91016,24622.25977,24313.91016,24505.2207,347790000,0,0
2018-04-06,24373.59961,24434.40039,23738.19922,23932.75977,395990000,0,0
2018-04-09,24037.51953,24373.17969,23954.83008,23979.09961,380790000,0,0
2018-04-10,24198.94922,24511.34961,24198.94922,24408,368590000,0,0
2018-04-11,24274.18945,24366.57031,24150.86914,24189.44922,286360000,0,0
2018-04-12,24302.82031,24592.11914,24302.82031,24483.05078,336130000,0,0
2018-04-13,24582.82031,24646.44922,24243.74023,24360.14063,331890000,0,0
2018-04-16,24483.15039,24675.35938,24480.19922,24573.03906,305070000,0,0
2018-04-17,24681.78906,24858.9707,24681.78906,24786.63086,342410000,0,0
2018-04-18,24820.84961,24832.53906,24721.08984,24748.07031,302030000,0,0
2018-04-19,24711.30078,24762.48047,24557.0293,24664.89063,381110000,0,0
